http://wiki.answers.com/	1	4	0.25	http://wiki.answers.com/	1	3	0.333333
http://www.abc3340.com/	1	4	0.25	http://www.abc3340.com/	2	4	0.5
http://www.guggenheim.org/	2	4	0.5	http://www.guggenheim.org/	0	11	0
http://www.istockphoto.com/	0	4	0	http://www.istockphoto.com/	0	6	0
http://www.nzherald.co.nz/	1	4	0.25	http://www.nzherald.co.nz/	0	3	0
http://www.20q.net/	0	3	0	http://www.20q.net/	0	5	0
http://www.bankrate.com/	0	3	0	http://www.bankrate.com/	0	1	0
http://www.bryanadams.com/	0	3	0	http://www.bryanadams.com/	0	11	0
http://www.fifa.com/worldcup/index.html	0	3	0	http://www.fifa.com/worldcup/index.html	0	15	0
http://www.flyhia.com/	1	3	0.333333	http://www.flyhia.com/	2	3	0.666667
http://www.jal.com/	0	3	0	http://www.jal.com/	0	1	0
http://www.myspace.com/	0	3	0	http://www.myspace.com/	0	5	0
http://www.prosportsdaily.com/	2	3	0.666667	http://www.prosportsdaily.com/	4	8	0.5
http://www.santaanita.com/	0	3	0	http://www.santaanita.com/	5	38	0.131579
http://www.singlescruise.com/	1	3	0.333333	http://www.singlescruise.com/	0	1	0
http://florenceandthemachine.net/	0	2	0	http://florenceandthemachine.net/	0	1	0
http://mail.google.com/	0	2	0	http://mail.google.com/	0	1	0
http://pinger.com/	0	2	0	http://pinger.com/	0	4	0
http://public.homeagain.com/	1	2	0.5	http://public.homeagain.com/	0	1	0
http://sanfrancisco.cbslocal.com/	2	2	1	http://sanfrancisco.cbslocal.com/	3	7	0.428571
http://smbonline.com/	1	2	0.5	http://smbonline.com/	0	1	0
http://www.anagrammer.com/	2	2	1	http://www.anagrammer.com/	1	4	0.25
http://www.chase.com/	0	2	0	http://www.chase.com/	2	5	0.4
http://www.cisco.com/	0	2	0	http://www.cisco.com/	0	4	0
http://www.eastbay.com/	1	2	0.5	http://www.eastbay.com/	0	2	0
http://www.infowars.com/	0	2	0	http://www.infowars.com/	8	71	0.112676
http://www.latter-blum.com/	0	2	0	http://www.latter-blum.com/	0	1	0
http://www.otcmarkets.com/	0	2	0	http://www.otcmarkets.com/	0	3	0
http://www.ripleys.com/	0	2	0	http://www.ripleys.com/	0	4	0
http://www.wandtv.com/	1	2	0.5	http://www.wandtv.com/	1	3	0.333333
http://www.winespectator.com/	0	2	0	http://www.winespectator.com/	0	2	0
https://www.tfcu.coop/	1	2	0.5	https://www.tfcu.coop/	5	20	0.25
http://gov.ca.gov/	1	1	1	http://gov.ca.gov/	0	3	0
http://id.yahoo.com/	0	1	0	http://id.yahoo.com/	0	1	0
http://messenger.yahoo.com/download/	0	1	0	http://messenger.yahoo.com/download/	0	1	0
http://plattsburgh.craigslist.org/	0	1	0	http://plattsburgh.craigslist.org/	1	2	0.5
http://www.citizen-times.com/	0	1	0	http://www.citizen-times.com/	0	2	0
http://www.fox8live.com/	1	1	1	http://www.fox8live.com/	0	1	0
http://www.google.com/mobile/	0	1	0	http://www.google.com/mobile/	0	1	0
http://www.inboxdollars.com/	0	1	0	http://www.inboxdollars.com/	0	3	0
http://www.ladyfootlocker.com/	0	1	0	http://www.ladyfootlocker.com/	1	3	0.333333
http://www.licindia.in/	0	1	0	http://www.licindia.in/	0	1	0
http://www.lollapalooza.com/	0	1	0	http://www.lollapalooza.com/	4	10	0.4
http://www.manutd.com/	0	1	0	http://www.manutd.com/	0	10	0
http://www.nba.com/jazz/	1	1	1	http://www.nba.com/jazz/	2	7	0.285714
http://www.northjersey.com/	0	1	0	http://www.northjersey.com/	1	6	0.166667
http://www.schuh.co.uk/	0	1	0	http://www.schuh.co.uk/	0	2	0
http://www.solestruck.com/	0	1	0	http://www.solestruck.com/	0	1	0
http://www.vanityfair.com/	0	1	0	http://www.vanityfair.com/	0	5	0
http://www.webbyawards.com/	0	1	0	http://www.webbyawards.com/	0	1	0
https://portal.adp.com/public/index.htm	1	1	1	https://portal.adp.com/public/index.htm	0	1	0
https://www.oldnational.com/	0	1	0	https://www.oldnational.com/	1	2	0.5
